,Rating,Title,Review,Review_Date
183,5,A good choice for upgrade,"Nord CE 2 is a decent choice for someone looking to upgrade from an under 15k segment phone. Review after using the 6GB variant for 5 days:Pros:- Decent battery life and excellent charging speed- Smooth performance and display- Comparatively compact and light weight- ""Unofficial"" water resistance (read below)- Design and color is neatCons:- Speaker isn't great- Camera is okayish- Unsure of OS experience in the future, stable and bloat free as of nowDetailed:- Decent battery life and performance. I got around 7 to 8 hrs of screen time from battery at 100% to 20% with normal use with 4G internet (social media, chat, some camera and mobile hotspot tethering at 90HZ display refresh rate). Changing display refresh rate to 60Hz seems to improve battery drain, but 90Hz looks very smooth.- 65W fast charging is great, can charge from 20% to 100% in 30 minutes. Also not much heating during charging.- OS looks clean, some preinstalled apps could be uninstalled or disabled. But surprisingly found 3 file manager apps (of which two can be disabled) and two photos app (OnePlus Gallery and Google Photos app, which can't be uninstalled). Didn't find any bugs or functionality issue, no lags or stuttering. Apps open instantly and work fine. OxygenOS 11.3 with Feb 2022 security patch. I guess a stable Android 11 is better than a buggier Android 12 for most customers. But not sure what will happen from OxygenOS 12 which shares Oppo's ColorOS.- Some heating issue was there on a first day of use, but then got a system update and haven't noticed any heating afterwards.- Saw a rubber seal for the SIM tray, which could mean that there is some degree of water resistance, but there is no official IP rating. Also saw a YouTube video that tests the water resistance and the phone survived 15 min submersion in water. So there seems to be ""unofficial"" water resistance.- Cameras are okayish. Main cam takes good pictures at good lighting, but colors are a bit saturated. In wide angle camera, the exposure and color is less. Photos from selfie cam are a bit soft without any filters or modes. Haven't tested much low light or night photography.- Phone back panel is made of plastic, feels like plastic to touch but the blue color back panel looks really good. Good to hold in hand and use because of comparatively compact and thin size. A smaller bottom chin / bezel would have been better. The case provided is translucent and has a small pattern design (ie its not a plain).Overall it's a good phone to buy, you get some features like headphone jack and expandable memory which is good for people who have been using it from their previous phones.",27 February 2022
184,3,Internet DOES NOT work in US for this device. NOT unlocked for all carriers,"Although, they claim that this device is unlocked for all carriers, it is not. I bought this new phone as it says 5G enabled and unlocked for all carriers. However, I am unable to use internet, neither 5G, 4G, not even 3G. Have been in contact with OnePlus team since 10+ days with NO help, given up.",08 September 2022
185,4,This is smooth like butter,Everything is good but the battery is the only issue. if it would be 5000mah then it would be great,25 July 2022
186,4,OnePlus some minus,Camera slightly blurringBattery performance goodIn settings some app features missing12 hour timing format when mobile is lock mode even we use 12 hour format,20 July 2022
187,4,Buy now !,This price one plus nord ce2 is the best one .When u think purchase mobile for this price hurry up !! Superb quilty bettery great feauters and processer is to fast ..,16 July 2022
188,4,Worthy for the price range,Worthy for the price range,09 August 2022
189,4,No issue,No issue,10 August 2022
190,4,Over all experience are good,Glassy and nice llok,09 August 2022
191,4,4,Good phone but price high,10 August 2022
192,4,Nice,Decent Phone in this price range. Camera is very good.,27 July 2022
193,4,Quite upset for its battery performance rest all is good,Quite upset for its battery performance rest all is good.,26 July 2022
194,4,Nice Mobile,Nice,10 August 2022
195,4,Good Phone to Use best quality..,Only concern about its Camera.Scratches can easily damage if not handled carefully.,26 July 2022
196,4,Nice product,Good product go for it,08 August 2022
197,4,Nice,Super quality,12 August 2022
198,4,Nice phone,Look wise very beautiful and performance is good too,25 July 2022
199,4,Worth money,Till now its the best phone I gave ever bought,25 July 2022
200,5,Premium feeling from this mobile.,Using this mobile more than a month. Felling premium phone . Overall best in this range.,13 September 2022
201,4,Battery back up is very disappointed,Camera,07 August 2022
202,4,Camara quality is not so good,Battery life is not so good like it before.,25 July 2022
203,4,Great product,Must buy,07 August 2022
204,5,Gorgeous.value for money,"Really awesome.Camera quality just awesome,Overall performance GoodOne of my click 0 zoom and 3x Zoom.",11 September 2022
205,4,Battery backup is bad 😞,"The media could not be loaded.
                



 I am gamer who is playing mostly all the games in mobile phone like bgmi Minecraft etc in 15 k segment phones it's pretty good to get upgrade in this if you are a gamer just remember it's battery not last much long and rest is great camera is good. On a 100 %charge if you play  bgmi it take your phone to 40 % in just 3-4 games I am a bgmi player for 3 years now and I haven't seen this much battery loss in just 3 games . Rest of the features of the phone are great like finger print sensor is fast and camera is also great 👍",13 June 2022
206,4,"Very good product,lite weight, easy for handling",Better than Others but not iPhone,04 August 2022
207,3,Phone is average,Phone is average. Camera quality is average too(4*). I am using this phone since last two months. But in the software OnePlus need to improve. Like you could not able to know incoming during the calls (2*) and notification light is not available(0*). Notification sound is very low(2*). Charging is good (5*). Display (5*). Phone is clean by software (not must settings like oppo and Vivo).,24 August 2022
208,5,Nyc phone,"Camera quality normal, fingerprint good, and battery backup not 🚫 good",20 September 2022
209,5,Awesome,Very nice phone please use it don’t go to higher price,18 September 2022
210,4,Good product,Good,04 August 2022
211,4,Nice!,Speed,04 August 2022
212,4,This products is good,All is good,02 August 2022
213,5,Value For Money,"It is a very good phone for regular use.Oxygen OS is clean and animations are smooth.90hz Amoled display is very responsive and vibrant. Brightness is also enough for outdoor conditions.Speakers are loud enough but OnePlus should have given Stereo Speakers in this price point.Battery is great as well,i get about a day of battery backup with regular use.Rear Camera is very good but front camera is not so much. It's selfies have a white tone to it. For camera You should check Realme 9 pro plus.Its D900 chipset is not for gaming.In BGMI in Smooth-Extreme settings , It gives 55-58 fps all time but sometimes get frame drops.",01 August 2022
214,4,"Phone overall upto the mark, good at this range","This is my first one plus phone,liked this product very much.Pros: battery back up,fast charging,display,good refresh rate,pages and apps loading very fast.One speaker but very great sound and good clarity over call.Camera is good but not best, definitely oppo Vivo lover will expect filter type photos from camera but in one plus this is still the pros that it gives the real image with no filter that keeps this phone aside from the fake photos of Vivo oppo real me.Verdict: Don't trust the YouTube reviews that proves that real me and mi is better than one plus on this range. Blindly buy this product and enjoy the smooth and stylish Phone.",05 June 2022
